source,target,weight
851,1531,0.75
851,1577,0.75
851,1579,0.75
851,1585,0.5
851,1586,0.75
851,1596,0.75
851,1607,0.75
851,1767,0.5
851,1781,0.75
851,1790,0.75
851,1791,0.5
851,1843,0.5
851,1844,0.75
851,1853,0.75
851,1873,0.5
851,1893,0.75
851,1898,0.5
851,1926,0.75
851,1935,0.75
851,1941,0.75
851,1962,0.5
851,1973,0.75
851,1986,0.5
851,1994,0.75
851,1997,0.75
851,2010,0.5
852,1133,1
852,1302,1
852,1705,1
859,1873,1
862,1997,1
863,866,0.5
863,903,0.5
863,998,0.5
863,1072,0.5
863,1119,0.5
863,1240,0.5
863,1429,0.5
863,1509,0.5
863,1522,0.5
863,1585,0.5
863,1669,0.5
863,1750,0.5
863,1791,0.5
863,1838,0.5
863,1877,0.5
863,1918,0.5
863,1962,0.5
863,1986,0.5
863,2005,0.5
865,982,1
865,1918,0.666667
866,868,1
866,889,1
866,903,0.75
866,915,1
866,964,1
866,977,0.5
866,998,0.5
866,1018,0.75
866,1072,0.75
866,1119,0.75
866,1134,1
866,1213,1
866,1240,0.75
866,1276,0.75
866,1322,1
866,1381,0.666667
866,1401,0.75
866,1409,0.5
866,1429,0.75
866,1439,0.5
866,1509,0.75
866,1522,0.75
866,1575,0.75
866,1585,0.75
866,1668,0.5
866,1669,0.75
866,1750,0.75
866,1791,0.75
866,1815,1
866,1832,0.75
866,1838,0.75
866,1844,0.5
866,1877,0.75
866,1918,0.75
866,1961,0.75
866,1962,0.5
866,1986,0.75
866,2005,1
867,1668,1
868,889,1
868,903,0.75
868,915,1
868,964,1
868,977,0.5
868,998,0.5
868,1018,0.75
868,1119,0.75
868,1134,1
868,1213,1
868,1240,0.75
868,1276,0.75
868,1286,1
868,1322,1
868,1381,0.666667
868,1439,0.5
868,1494,1
868,1522,0.75
868,1550,1
868,1575,0.75
868,1585,0.75
868,1618,1
868,1628,0.75
868,1668,0.5
868,1669,0.75
868,1673,0.75
868,1791,0.75
868,1815,1
868,1832,0.75
868,1844,0.5
868,1875,0.5
868,1918,0.75
868,1961,0.75
868,1962,0.5
868,1986,0.75
868,2005,1
868,2026,0.5
872,902,0.75
872,938,1
872,954,1
872,960,1
872,963,1
872,998,0.5
872,1063,1
872,1083,1
872,1128,1
872,1193,0.75
872,1238,1
872,1257,0.5
872,1268,1
872,1277,1
872,1290,1
872,1294,1
872,1330,1
872,1379,0.75
872,1408,1
872,1431,1
872,1439,0.75
872,1452,1
872,1466,0.75
872,1500,1
872,1521,1
872,1531,1
872,1577,1
872,1579,0.75
872,1586,0.75
872,1596,1
872,1607,1
872,1781,0.75
872,1790,1
872,1844,0.75
872,1853,0.75
872,1873,0.5
872,1893,1
872,1926,1
872,1935,1
872,1941,1
872,1962,0.5
872,1973,0.75
872,1994,0.75
872,1997,0.75
873,1023,1
873,1620,1
880,1873,1
881,1158,0.666667
881,1305,1
881,1376,1
881,1593,1
883,1951,1
885,1668,1
889,915,1
889,964,1
889,977,0.5
889,979,0.75
889,998,0.5
889,1018,0.75
889,1119,0.75
889,1134,1
889,1178,0.5
889,1213,1
889,1240,0.75
889,1276,0.75
889,1322,1
889,1368,0.75
889,1381,0.666667
889,1429,0.75
889,1433,0.666667
889,1439,0.5
889,1575,0.75
889,1585,0.75
889,1668,0.5
889,1669,0.75
889,1742,0.666667
889,1791,0.75
889,1832,0.75
889,1838,0.75
889,1844,0.5
889,1961,0.75
889,1962,0.5
889,1975,1
889,1986,0.75
889,2005,1
890,957,0.75
890,1029,0.75
890,1041,1
890,1068,0.75
890,1102,0.75
890,1136,0.75
890,1154,1
890,1404,0.75
890,1444,0.75
890,1507,0.75
890,1527,0.75
890,1597,0.75
890,1666,0.75
890,1689,0.75
890,1749,0.75
890,1802,1
890,1900,0.75
890,1914,0.75
890,1964,0.75
890,1974,1
890,1992,1
890,2024,0.75
891,1478,1
891,1779,1
891,1905,0.5
894,1535,0.5
894,1600,1
894,1875,0.5
894,1912,1
894,1955,1
894,2015,1
895,1873,1
896,1069,1
896,1157,1
898,998,0.5
898,1322,0.5
898,1546,1
898,1575,0.5
898,1585,0.5
898,1750,0.5
898,1832,0.5
902,938,0.75
902,954,0.75
902,960,0.75
902,963,0.75
902,998,0.75
902,1063,0.75
902,1083,0.75
902,1128,0.75
902,1143,0.5
902,1193,1
902,1197,0.666667
902,1238,0.75
902,1257,0.5
902,1268,0.75
902,1277,0.75
902,1290,0.75
902,1294,0.75
902,1330,0.75
902,1379,1
902,1408,0.75
902,1431,0.75
902,1439,0.75
902,1452,0.75
902,1466,1
902,1500,0.75
902,1521,0.75
902,1531,0.75
902,1577,0.75
902,1579,1
902,1586,0.75
902,1596,0.75
902,1607,0.75
902,1781,1
902,1790,0.75
902,1844,0.75
902,1853,1
902,1873,0.5
902,1893,0.75
902,1926,0.75
902,1935,0.75
902,1941,0.75
902,1962,0.5
902,1973,1
902,1994,1
902,1997,1
903,915,0.666667
903,964,0.75
903,979,1
903,998,0.5
903,1010,1
903,1018,0.75
903,1072,0.75
903,1079,0.666667
903,1080,1
903,1099,1
903,1119,0.75
903,1134,0.75
903,1190,1
903,1213,0.75
903,1240,0.75
903,1276,0.75
903,1286,1
903,1322,0.75
903,1368,0.75
903,1401,0.75
903,1429,0.75
903,1485,1
903,1509,0.75
903,1522,0.75
903,1575,0.75
903,1585,0.75
903,1618,1
903,1628,1
903,1662,1
903,1668,0.5
903,1669,0.75
903,1673,0.75
903,1717,1
903,1750,0.75
903,1766,1
903,1791,0.75
903,1815,1
903,1832,0.75
903,1838,0.75
903,1875,0.5
903,1877,0.75
903,1918,0.75
903,1961,0.75
903,1962,0.5
903,1986,0.75
903,2000,1
903,2005,0.75
904,1555,1
904,1649,1
904,1690,1
905,1873,1
915,964,1
915,977,0.666667
915,998,0.666667
915,1018,0.666667
915,1119,0.666667
915,1134,1
915,1213,1
915,1240,0.666667
915,1276,0.666667
915,1322,1
915,1381,0.666667
915,1439,0.666667
915,1575,0.666667
915,1585,0.666667
915,1669,0.666667
915,1815,1
915,1832,0.666667
915,1844,0.666667
915,1961,0.666667
915,1962,0.666667
915,1986,0.666667
915,2005,1
917,1562,1
917,1767,0.5
923,1158,0.666667
929,1389,1
930,1873,1
932,1873,1
937,1812,0.5
937,1879,1
938,954,1
938,960,1
938,963,1
938,998,0.5
938,1063,1
938,1083,1
938,1128,1
938,1143,0.5
938,1193,0.75
938,1238,1
938,1257,0.5
938,1268,1
938,1277,1
938,1290,1
938,1294,1
938,1330,1
938,1379,0.75
938,1408,1
938,1431,1
938,1439,0.75
938,1452,1
938,1466,0.75
938,1500,1
938,1521,1
938,1531,1
938,1577,1
938,1579,0.75
938,1586,0.75
938,1596,1
938,1607,1
938,1781,0.75
938,1790,1
938,1844,0.75
938,1853,0.75
938,1873,0.5
938,1893,1
938,1926,1
938,1935,1
938,1941,1
938,1962,0.5
938,1973,0.75
938,1994,0.75
938,1997,0.75
942,1150,1
942,1521,0.5
942,1893,0.5
942,1941,0.5
942,1997,0.5
944,1767,0.5
944,1873,0.5
949,1668,1
954,960,1
954,963,1
954,998,0.5
954,1063,1
954,1083,1
954,1128,1
954,1193,0.75
954,1238,1
954,1257,0.5
954,1268,1
954,1277,1
954,1290,1
954,1294,1
954,1330,1
954,1379,0.75
954,1408,1
954,1431,1
954,1439,0.75
954,1452,1
954,1466,0.75
954,1500,1
954,1521,1
954,1531,1
954,1577,1
954,1579,0.75
954,1586,0.75
954,1596,1
954,1607,1
954,1781,0.75
954,1790,1
954,1844,0.75
954,1853,0.75
954,1873,0.5
954,1893,1
954,1926,1
954,1935,1
954,1941,1
954,1962,0.5
954,1973,0.75
954,1994,0.75
954,1997,0.75
957,1041,0.75
957,1068,1
957,1102,1
957,1154,0.75
957,1404,1
957,1444,1
957,1527,1
957,1666,1
957,1802,0.75
957,1974,0.75
957,1992,0.75
957,2024,1
960,963,1
960,998,0.5
960,1063,1
960,1083,1
960,1128,1
960,1193,0.75
960,1238,1
960,1257,0.5
960,1268,1
960,1277,1
960,1290,1
960,1294,1
960,1330,1
960,1379,0.75
960,1408,1
960,1431,1
960,1439,0.75
960,1452,1
960,1466,0.75
960,1500,1
960,1521,1
960,1531,1
960,1577,1
960,1579,0.75
960,1586,0.75
960,1596,1
960,1607,1
960,1781,0.75
960,1790,1
960,1844,0.75
960,1853,0.75
960,1873,0.5
960,1893,1
960,1926,1
960,1935,1
960,1941,1
960,1962,0.5
960,1973,0.75
960,1994,0.75
960,1997,0.75
962,1698,1
962,1711,0.666667
962,1873,0.666667
962,1938,0.666667
962,1945,1
963,998,0.5
963,1063,1
963,1083,1
963,1128,1
963,1193,0.75
963,1238,1
963,1257,0.5
963,1268,1
963,1277,1
963,1290,1
963,1294,1
963,1330,1
963,1379,0.75
963,1408,1
963,1431,1
963,1439,0.75
963,1452,1
963,1466,0.75
963,1500,1
963,1521,1
963,1531,1
963,1577,1
963,1579,0.75
963,1586,0.75
963,1596,1
963,1607,1
963,1781,0.75
963,1790,1
963,1844,0.75
963,1853,0.75
963,1873,0.5
963,1893,1
963,1926,1
963,1935,1
963,1941,1
963,1962,0.5
963,1973,0.75
963,1994,0.75
963,1997,0.75
964,977,0.5
964,998,0.5
964,1018,0.75
964,1119,0.75
964,1134,1
964,1213,1
964,1240,0.75
964,1276,0.75
964,1322,1
964,1381,0.666667
964,1439,0.5
964,1509,0.75
964,1575,0.75
964,1585,0.75
964,1662,1
964,1668,0.5
964,1669,0.75
964,1791,0.75
964,1815,1
964,1832,0.75
964,1844,0.5
964,1961,0.75
964,1962,0.5
964,1975,1
964,1986,0.75
964,2005,1
965,1668,1
966,1668,1
972,1873,1
977,982,0.5
977,998,0.5
977,1018,0.75
977,1072,0.75
977,1119,0.5
977,1134,0.5
977,1213,0.5
977,1226,0.75
977,1240,0.5
977,1276,0.75
977,1322,0.5
977,1368,0.75
977,1401,0.75
977,1429,0.5
977,1575,0.5
977,1585,0.5
977,1673,0.5
977,1791,0.5
977,1832,0.5
977,1855,0.75
977,1961,0.5
977,1962,0.5
977,1986,0.5
977,2005,0.5
979,998,0.5
979,1018,0.75
979,1080,1
979,1099,1
979,1119,0.75
979,1134,0.75
979,1178,0.5
979,1190,1
979,1240,0.75
979,1322,0.75
979,1368,0.75
979,1429,0.75
979,1433,0.666667
979,1509,0.75
979,1575,0.75
979,1585,0.75
979,1618,1
979,1628,1
979,1668,0.5
979,1669,0.75
979,1717,1
979,1742,0.666667
979,1750,0.75
979,1766,1
979,1791,0.75
979,1832,0.75
979,1838,0.75
979,1877,0.75
979,1962,0.5
979,1975,1
979,1986,0.75
979,2000,1
979,2005,0.75
982,1226,0.5
982,1855,0.5
982,1918,0.5
982,2026,1
983,1696,1
984,1668,1
987,1087,1
987,1325,1
987,1372,1
987,1792,1
987,1871,1
987,1951,1
987,1972,1
987,1985,1
987,2003,1
989,1434,1
990,997,1
990,1057,1
990,1158,1
990,1392,1
990,1549,1
990,1955,1
992,1158,0.5
992,1305,0.5
992,1376,0.5
992,1593,0.5
997,1057,1
997,1158,1
997,1392,1
997,1549,1
998,1010,0.666667
998,1018,0.5
998,1063,0.5
998,1072,0.5
998,1079,0.666667
998,1080,0.5
998,1083,0.5
998,1099,0.5
998,1119,0.5
998,1128,0.5
998,1134,0.5
998,1178,0.5
998,1190,0.5
998,1193,0.75
998,1213,0.5
998,1238,0.5
998,1240,0.5
998,1257,0.5
998,1268,0.5
998,1276,0.5
998,1277,0.5
998,1286,0.666667
998,1290,0.5
998,1294,0.5
998,1322,0.5
998,1330,0.5
998,1368,0.5
998,1379,0.75
998,1401,0.5
998,1408,0.5
998,1409,0.5
998,1429,0.5
998,1431,0.5
998,1433,0.666667
998,1439,0.5
998,1452,0.5
998,1466,0.75
998,1485,0.666667
998,1500,0.5
998,1509,0.5
998,1521,0.5
998,1522,0.5
998,1531,0.5
998,1546,0.5
998,1575,0.5
998,1577,0.5
998,1579,0.75
998,1585,0.5
998,1586,0.5
998,1596,0.5
998,1607,0.5
998,1618,0.666667
998,1628,0.5
998,1662,0.666667
998,1669,0.5
998,1673,0.5
998,1717,0.666667
998,1742,0.666667
998,1750,0.5
998,1766,0.666667
998,1769,0.5
998,1781,0.75
998,1790,0.5
998,1791,0.5
998,1806,1
998,1815,0.666667
998,1832,0.5
998,1838,0.5
998,1844,0.5
998,1853,0.75
998,1873,0.5
998,1875,0.5
998,1877,0.5
998,1893,0.5
998,1910,1
998,1918,0.5
998,1926,0.5
998,1935,0.5
998,1941,0.5
998,1961,0.5
998,1962,0.75
998,1973,0.75
998,1975,0.666667
998,1986,0.5
998,1994,0.75
998,1997,0.75
998,2000,0.666667
998,2005,0.5
1001,1668,1
1003,1668,1
1004,1034,1
1004,1088,1
1004,1762,1
1008,1873,1
1010,1072,1
1010,1079,0.666667
1010,1080,1
1010,1119,1
1010,1190,1
1010,1213,1
1010,1240,1
1010,1286,1
1010,1322,1
1010,1429,1
1010,1485,1
1010,1509,1
1010,1522,1
1010,1575,1
1010,1585,1
1010,1662,1
1010,1668,0.666667
1010,1669,1
1010,1750,1
1010,1791,1
1010,1875,0.5
1010,1877,1
1010,1918,1
1010,1962,0.666667
1010,1986,1
1010,2005,1
1013,1705,1
1014,1873,1
1017,1905,1
1018,1072,1
1018,1119,0.75
1018,1134,0.75
1018,1178,0.5
1018,1213,0.75
1018,1226,0.5
1018,1240,0.75
1018,1276,1
1018,1322,0.75
1018,1368,1
1018,1401,1
1018,1429,0.75
1018,1433,0.666667
1018,1575,0.75
1018,1585,0.75
1018,1618,1
1018,1628,0.75
1018,1668,0.5
1018,1669,0.75
1018,1673,0.75
1018,1742,0.666667
1018,1750,0.75
1018,1766,1
1018,1791,0.75
1018,1832,0.75
1018,1838,0.75
1018,1855,0.5
1018,1877,0.75
1018,1961,0.75
1018,1962,0.5
1018,1975,1
1018,1986,0.75
1018,2005,0.75
1019,1873,1
1023,1620,1
1027,1668,1
1029,1041,0.75
1029,1136,1
1029,1154,0.75
1029,1507,1
1029,1597,1
1029,1689,1
1029,1749,1
1029,1802,0.75
1029,1900,1
1029,1914,1
1029,1964,1
1029,1974,0.75
1029,1992,0.75
1030,1668,1
1033,1492,1
1034,1088,1
1035,1211,1
1041,1068,0.75
1041,1102,0.75
1041,1136,0.75
1041,1154,1
1041,1404,0.75
1041,1444,0.75
1041,1507,0.75
1041,1527,0.75
1041,1597,0.75
1041,1666,0.75
1041,1689,0.75
1041,1749,0.75
1041,1802,1
1041,1900,0.75
1041,1914,0.75
1041,1964,0.75
1041,1974,1
1041,1992,1
1041,2024,0.75
1046,1767,1
1046,1873,1
1051,1079,0.666667
1051,1119,0.5
1051,1409,1
1051,1425,0.666667
1051,1509,0.5
1051,1575,0.5
1051,1648,1
1051,1829,1
1051,1832,0.5
1051,1877,0.5
1051,1949,1
1051,1961,0.5
1051,1962,0.5
1051,2011,1
1057,1148,0.5
1057,1158,1
1057,1392,1
1057,1549,1
1057,1905,0.666667
1060,1705,0.5
1060,1873,0.5
1061,1873,1
1063,1083,1
1063,1128,1
1063,1193,0.75
1063,1238,1
1063,1257,0.5
1063,1268,1
1063,1277,1
1063,1290,1
1063,1294,1
1063,1330,1
1063,1379,0.75
1063,1408,1
1063,1431,1
1063,1439,0.75
1063,1452,1
1063,1466,0.75
1063,1500,1
1063,1521,1
1063,1531,1
1063,1577,1
1063,1579,0.75
1063,1586,0.75
1063,1596,1
1063,1607,1
1063,1781,0.75
1063,1790,1
1063,1844,0.75
1063,1853,0.75
1063,1873,0.5
1063,1893,1
1063,1926,1
1063,1935,1
1063,1941,1
1063,1962,0.5
1063,1973,0.75
1063,1994,0.75
1063,1997,0.75
1066,1873,1
1068,1102,1
1068,1154,0.75
1068,1404,1
1068,1444,1
1068,1527,1
1068,1666,1
1068,1802,0.75
1068,1974,0.75
1068,1992,0.75
1068,2024,1
1069,1157,1
1070,1668,1
1071,1412,1
1072,1079,0.666667
1072,1080,0.75
1072,1119,0.75
1072,1190,0.75
1072,1213,0.75
1072,1226,0.5
1072,1240,0.75
1072,1276,1
1072,1286,1
1072,1322,0.75
1072,1368,1
1072,1401,1
1072,1429,0.75
1072,1485,1
1072,1509,0.75
1072,1522,0.75
1072,1575,0.75
1072,1585,0.75
1072,1662,1
1072,1668,0.5
1072,1669,0.75
1072,1673,0.75
1072,1750,0.75
1072,1791,0.75
1072,1832,0.75
1072,1838,0.75
1072,1855,0.5
1072,1875,0.5
1072,1877,0.75
1072,1918,0.75
1072,1962,0.5
1072,1986,0.75
1072,2005,0.75
1074,1668,1
1079,1119,0.666667
1079,1240,0.666667
1079,1322,0.666667
1079,1425,0.666667
1079,1429,0.666667
1079,1509,0.666667
1079,1522,0.666667
1079,1575,0.666667
1079,1585,0.666667
1079,1669,0.666667
1079,1673,0.666667
1079,1687,1
1079,1750,0.666667
1079,1767,0.666667
1079,1791,0.666667
1079,1829,0.666667
1079,1832,0.666667
1079,1838,0.666667
1079,1877,0.666667
1079,1918,0.666667
1079,1962,0.666667
1079,1986,0.666667
1079,2005,0.666667
1080,1099,1
1080,1119,0.75
1080,1190,1
1080,1213,0.75
1080,1240,0.75
1080,1286,1
1080,1322,0.75
1080,1368,0.75
1080,1429,0.75
1080,1485,1
1080,1509,0.75
1080,1575,0.75
1080,1585,0.75
1080,1618,1
1080,1628,1
1080,1662,1
1080,1668,0.5
1080,1669,0.75
1080,1717,1
1080,1750,0.75
1080,1766,1
1080,1791,0.75
1080,1815,1
1080,1875,0.5
1080,1877,0.75
1080,1962,0.5
1080,1975,1
1080,1986,0.75
1080,2000,1
1080,2005,0.75
1082,1668,1
1083,1128,1
1083,1193,0.75
1083,1238,1
1083,1257,0.5
1083,1268,1
1083,1277,1
1083,1290,1
1083,1294,1
1083,1330,1
1083,1379,0.75
1083,1408,1
1083,1431,1
1083,1439,0.75
1083,1452,1
1083,1466,0.75
1083,1500,1
1083,1521,1
1083,1531,1
1083,1577,1
1083,1579,0.75
1083,1586,0.75
1083,1596,1
1083,1607,1
1083,1781,0.75
1083,1790,1
1083,1844,0.75
1083,1853,0.75
1083,1873,0.5
1083,1893,1
1083,1926,1
1083,1935,1
1083,1941,1
1083,1962,0.5
1083,1973,0.75
1083,1994,0.75
1083,1997,0.75
1087,1325,1
1087,1372,1
1087,1792,1
1087,1871,1
1087,1951,1
1087,1972,1
1087,1985,1
1087,2003,1
1089,1873,1
1090,1233,1
1090,1951,0.5
1095,1257,1
1099,1190,1
1099,1240,0.5
1099,1322,0.5
1099,1368,0.5
1099,1429,0.5
1099,1509,0.5
1099,1575,0.5
1099,1585,0.5
1099,1628,1
1099,1669,0.5
1099,1717,1
1099,1750,0.5
1099,1791,0.5
1099,1877,0.5
1099,1962,0.5
1099,1986,0.5
1099,2000,1
1102,1154,0.75
1102,1404,1
1102,1444,1
1102,1527,1
1102,1666,1
1102,1802,0.75
1102,1974,0.75
1102,1992,0.75
1102,2024,1
1109,1257,1
1109,1873,1
1112,1837,1
1113,1905,1
1119,1134,0.75
1119,1178,0.5
1119,1190,0.75
1119,1213,0.75
1119,1240,0.75
1119,1257,0.5
1119,1276,0.75
1119,1286,1
1119,1322,0.75
1119,1368,0.75
1119,1401,0.75
1119,1409,0.5
1119,1429,0.75
1119,1433,0.666667
1119,1485,1
1119,1509,1
1119,1522,0.75
1119,1575,1
1119,1585,0.75
1119,1618,1
1119,1628,0.75
1119,1648,0.666667
1119,1662,1
1119,1668,0.5
1119,1669,0.75
1119,1673,0.75
1119,1742,0.666667
1119,1750,0.75
1119,1766,1
1119,1791,0.75
1119,1815,1
1119,1829,0.5
1119,1832,1
1119,1838,0.75
1119,1875,0.5
1119,1877,1
1119,1918,0.75
1119,1961,1
1119,1962,0.75
1119,1975,1
1119,1986,0.75
1119,2000,0.666667
1119,2005,0.75
1123,1158,0.5
1123,1305,0.5
1123,1376,0.5
1123,1812,1
1125,1668,1
1128,1193,0.75
1128,1238,1
1128,1257,0.5
1128,1268,1
1128,1277,1
1128,1290,1
1128,1294,1
1128,1330,1
1128,1379,0.75
1128,1408,1
1128,1431,1
1128,1439,0.75
1128,1452,1
1128,1466,0.75
1128,1500,1
1128,1521,1
1128,1531,1
1128,1577,1
1128,1579,0.75
1128,1586,0.75
1128,1596,1
1128,1607,1
1128,1781,0.75
1128,1790,1
1128,1844,0.75
1128,1853,0.75
1128,1873,0.5
1128,1893,1
1128,1926,1
1128,1935,1
1128,1941,1
1128,1962,0.5
1128,1973,0.75
1128,1994,0.75
1128,1997,0.75
1131,1668,1
1133,1705,1
1134,1213,1
1134,1240,0.75
1134,1276,0.75
1134,1322,1
1134,1368,0.75
1134,1381,0.666667
1134,1439,0.5
1134,1509,0.75
1134,1575,0.75
1134,1585,0.75
1134,1618,1
1134,1628,0.75
1134,1668,0.5
1134,1669,0.75
1134,1750,0.75
1134,1766,1
1134,1791,0.75
1134,1815,1
1134,1832,0.75
1134,1844,0.5
1134,1877,0.75
1134,1961,0.75
1134,1962,0.5
1134,1986,0.75
1134,2000,0.666667
1134,2005,1
1136,1154,0.75
1136,1507,1
1136,1597,1
1136,1689,1
1136,1749,1
1136,1802,0.75
1136,1900,1
1136,1914,1
1136,1964,1
1136,1974,0.75
1136,1992,0.75
1143,1178,0.5
1143,1193,0.5
1143,1238,0.5
1143,1277,0.5
1143,1290,0.5
1143,1379,0.5
1143,1439,0.5
1143,1452,0.5
1143,1500,0.5
1143,1521,0.5
1143,1577,0.5
1143,1579,0.5
1143,1781,0.5
1143,1843,0.5
1143,1857,1
1143,1893,0.5
1143,1898,0.5
1143,1902,0.5
1143,1973,0.5
1143,1991,1
1143,1994,0.5
1143,1997,0.5
1148,1392,0.5
1148,1549,0.5
1150,1424,1
1150,1521,0.5
1150,1893,0.5
1150,1941,0.5
1150,1997,0.5
1150,2010,1
1152,1873,1
1154,1404,0.75
1154,1444,0.75
1154,1507,0.75
1154,1527,0.75
1154,1597,0.75
1154,1666,0.75
1154,1689,0.75
1154,1749,0.75
1154,1802,1
1154,1900,0.75
1154,1914,0.75
1154,1964,0.75
1154,1974,1
1154,1992,1
1154,2024,0.75
1158,1194,0.666667
1158,1305,0.666667
1158,1376,0.666667
1158,1392,0.75
1158,1423,1
1158,1443,0.666667
1158,1519,0.5
1158,1549,0.75
1158,1593,0.666667
1158,1693,0.5
1158,1700,0.5
1158,1768,1
1158,1772,1
1158,1812,0.5
1158,1905,0.5
1158,1980,0.666667
1158,2022,1
1159,1668,1
1170,1668,1
1171,1668,1
1175,1668,1
1178,1213,0.5
1178,1240,0.5
1178,1322,0.5
1178,1368,0.5
1178,1429,0.5
1178,1433,1
1178,1575,0.5
1178,1585,0.75
1178,1651,0.5
1178,1669,0.5
1178,1742,1
1178,1767,0.5
1178,1769,0.5
1178,1791,0.75
1178,1838,0.5
1178,1962,0.5
1178,1975,0.666667
1178,1986,0.75
1179,1873,1
1185,1549,1
1186,1388,1
1186,1905,0.666667
1186,2026,0.5
1188,1668,1
1190,1213,0.75
1190,1240,0.75
1190,1286,1
1190,1322,0.75
1190,1368,0.75
1190,1429,0.75
1190,1485,1
1190,1509,0.75
1190,1575,0.75
1190,1585,0.75
1190,1628,1
1190,1662,1
1190,1668,0.5
1190,1669,0.75
1190,1717,1
1190,1750,0.75
1190,1766,1
1190,1791,0.75
1190,1832,0.75
1190,1838,0.75
1190,1875,0.5
1190,1877,0.75
1190,1962,0.5
1190,1986,0.75
1190,2000,1
1190,2005,0.75
1191,1420,1
1191,1425,0.5
1192,1873,1
1193,1238,0.75
1193,1257,0.5
1193,1268,0.75
1193,1277,0.75
1193,1290,0.75
1193,1294,0.75
1193,1330,0.75
1193,1379,1
1193,1408,0.75
1193,1431,0.75
1193,1439,0.75
1193,1452,0.75
1193,1466,1
1193,1500,0.75
1193,1521,0.75
1193,1531,0.75
1193,1577,0.75
1193,1579,1
1193,1586,0.75
1193,1596,0.75
1193,1607,0.75
1193,1781,1
1193,1790,0.75
1193,1844,0.75
1193,1853,1
1193,1857,1
1193,1873,0.5
1193,1893,0.75
1193,1926,0.75
1193,1935,0.75
1193,1941,0.75
1193,1962,0.5
1193,1973,1
1193,1994,1
1193,1997,1
1194,1305,0.666667
1194,1376,0.666667
1194,1443,1
1194,1980,1
1197,1379,0.666667
1197,1579,0.666667
1197,1781,0.666667
1197,1843,1
1197,1857,1
1197,1898,1
1197,1973,0.666667
1197,1991,1
1197,1994,0.666667
1197,1997,0.666667
1199,1873,1
1202,1257,1
1213,1240,0.75
1213,1276,0.75
1213,1286,1
1213,1322,1
1213,1381,0.666667
1213,1401,0.75
1213,1429,0.75
1213,1439,0.5
1213,1485,1
1213,1509,0.75
1213,1522,0.75
1213,1575,0.75
1213,1585,0.75
1213,1662,1
1213,1668,0.5
1213,1669,0.75
1213,1750,0.75
1213,1815,1
1213,1832,0.75
1213,1844,0.5
1213,1875,0.5
1213,1961,0.75
1213,1962,0.5
1213,1986,0.75
1213,2005,1
1217,1439,1
1223,1668,1
1224,1668,1
1226,1276,0.5
1226,1368,0.5
1226,1401,0.5
1226,1855,1
1227,1668,1
1228,1873,1
1233,1951,0.5
1234,1668,1
1237,1524,1
1238,1257,0.5
1238,1268,1
1238,1277,1
1238,1290,1
1238,1294,1
1238,1330,1
1238,1379,0.75
1238,1408,1
1238,1431,1
1238,1439,0.75
1238,1452,1
1238,1466,0.75
1238,1500,1
1238,1521,1
1238,1531,1
1238,1577,1
1238,1579,0.75
1238,1586,0.75
1238,1596,1
1238,1607,1
1238,1781,0.75
1238,1790,1
1238,1844,0.75
1238,1853,0.75
1238,1873,0.5
1238,1893,1
1238,1926,1
1238,1935,1
1238,1941,1
1238,1962,0.5
1238,1973,0.75
1238,1994,0.75
1238,1997,0.75
1240,1276,0.75
1240,1286,1
1240,1322,0.75
1240,1368,0.75
1240,1401,0.75
1240,1429,1
1240,1433,0.666667
1240,1485,1
1240,1509,0.75
1240,1522,1
1240,1575,0.75
1240,1585,0.75
1240,1618,1
1240,1628,0.75
1240,1662,1
1240,1668,0.5
1240,1669,1
1240,1673,1
1240,1717,0.666667
1240,1730,0.666667
1240,1742,0.666667
1240,1750,0.75
1240,1766,1
1240,1791,0.75
1240,1815,1
1240,1832,0.75
1240,1838,1
1240,1875,0.5
1240,1877,0.75
1240,1918,0.75
1240,1961,0.75
1240,1962,0.5
1240,1975,1
1240,1986,0.75
1240,2000,0.666667
1240,2005,0.75
1243,1873,0.5
1246,1668,1
1252,1257,0.5
1252,1705,0.5
1252,1753,1
1252,1873,0.5
1254,1873,1
1257,1268,0.5
1257,1277,0.5
1257,1279,0.5
1257,1290,0.5
1257,1294,0.5
1257,1302,1
1257,1330,0.5
1257,1379,0.5
1257,1382,1
1257,1386,1
1257,1408,0.5
1257,1431,0.5
1257,1439,0.5
1257,1452,0.5
1257,1466,0.5
1257,1500,0.5
1257,1509,0.5
1257,1521,0.5
1257,1523,1
1257,1531,0.5
1257,1575,0.5
1257,1577,0.5
1257,1579,0.5
1257,1586,0.5
1257,1596,0.5
1257,1607,0.5
1257,1624,1
1257,1637,0.5
1257,1638,1
1257,1643,0.5
1257,1714,1
1257,1739,0.5
1257,1753,0.5
1257,1767,0.5
1257,1781,0.5
1257,1790,0.5
1257,1807,1
1257,1832,0.5
1257,1844,0.5
1257,1853,0.5
1257,1873,0.75
1257,1877,0.5
1257,1893,0.5
1257,1926,0.5
1257,1929,0.5
1257,1935,0.5
1257,1941,0.5
1257,1961,0.5
1257,1962,0.75
1257,1973,0.5
1257,1994,0.5
1257,1997,0.5
1259,1668,1
1263,1668,1
1268,1277,1
1268,1290,1
1268,1294,1
1268,1330,1
1268,1379,0.75
1268,1408,1
1268,1431,1
1268,1439,0.75
1268,1452,1
1268,1466,0.75
1268,1500,1
1268,1521,1
1268,1531,1
